IRI,LABEL,LOCAL,TYPE,SOURCE,LINK,ALT_LABELS,SYNONYMS,COMMENT
http://emmo.info/emmo/domain/periodic-table#EMMO_0edbde89-9714-53c7-b2a9-0ef6c0f73091,RutheniumSymbol,EMMO_0edbde89-9714-53c7-b2a9-0ef6c0f73091,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_78c3f353-1296-5dca-9759-7c59a7f53927,RutherfordiumAtom,EMMO_78c3f353-1296-5dca-9759-7c59a7f53927,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_ce8cedc4-4835-5298-b723-6223d2a17e5a,RutherfordiumSymbol,EMMO_ce8cedc4-4835-5298-b723-6223d2a17e5a,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_a3c78d6f_ae49_47c8_a634_9b6d86b79382,RybergConstant,EMMO_a3c78d6f_ae49_47c8_a634_9b6d86b79382,Class,Ontology : GPO,ontologies/GPO/,,,"The Rydberg constant represents the limiting value of the highest wavenumber (the inverse wavelength) of any photon that can be emitted from the hydrogen atom, or, alternatively, the wavenumber of the lowest-energy photon capable of ionizing the hydrogen atom from its ground state."
http://www.w3.org/ns/dcat#spatialResolutionInMeters,räumliche Auflösung (in Metern),spatialResolutionInMeters,DatatypeProperty,Ontology : m4i,ontologies/m4i/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#s,s,s,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://OntoCAPE/upper_level/system.owl#S,S,S,Individual,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,Sample system; used for the construction of the query classes SystemEnvironment and InternalProperties.
http://OntoCAPE/upper_level/system.owl#S,S,S,Entity,Pattern : OntoCAPE / requirement1 / OntoCAPE_STAR_none,patterns/OntoCAPE/requirement1/OntoCAPE_STAR_none/,,,Sample system; used for the construction of the query classes SystemEnvironment and InternalProperties.
https://orcid.org/0000-0002-2818-5890,Said Fathalla,0000-0002-2818-5890,Entity,Ontology : mwo,ontologies/mwo/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Samarium,Samarium,Samarium,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_65d84215-de2a-56c9-80e3-a49d08dfc1de,SamariumAtom,EMMO_65d84215-de2a-56c9-80e3-a49d08dfc1de,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_96252ae5-c061-5ba0-80a4-774e5d949e06,SamariumSymbol,EMMO_96252ae5-c061-5ba0-80a4-774e5d949e06,Class,Ontology : GPO,ontologies/GPO/,,,
http://OntoCAPE/upper_level/network_system.owl#sameAs,sameAs,sameAs,ObjectProperty,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,The relation denotes a correspondence between a Connection and its placeholder in a composition hierarchy
http://purl.obolibrary.org/obo/OBI_0000671,sample from organism,OBI_0000671,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000401,sample mean,STATO_0000401,Class,Ontology : stato,ontologies/stato/,,,
https://w3id.org/pmd/co/PMD_0000919,Sample Role,PMD_0000919,Class,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/STATO_0000548,sampling distribution estimation by bootstrapping,STATO_0000548,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000535,sampling from a probability distribution,STATO_0000535,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000650,sampling variance,STATO_0000650,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Sandforming,Sandforming,Sandforming,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://orcid.org/0009-0000-6469-744X,Sascha Fliegener,0009-0000-6469-744X,Entity,Ontology : pmdcore,ontologies/pmdcore/,,,
http://purl.obolibrary.org/obo/STATO_0000474,Satterthwaite degree of freedom approximation,STATO_0000474,Class,Ontology : stato,ontologies/stato/,,,
http://www.geneontology.org/formats/oboInOwl#savedBy,savedBy,savedBy,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Sawing,Sawing,Sawing,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/IAO_0000032,scalar measurement datum,IAO_0000032,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/IAO_0000032,scalar measurement datum,IAO_0000032,Class,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/OBI_0001931,scalar value specification,OBI_0001931,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0001931,scalar value specification,OBI_0001931,Class,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://emmo.info/emmo#EMMO_cc1b6be1_3102_4376_b33b_d8dd13f9be2f,ScalarBoson,EMMO_cc1b6be1_3102_4376_b33b_d8dd13f9be2f,Class,Ontology : GPO,ontologies/GPO/,,,"Since the only known scalar boson is the Higgs boson, the two classes are equivalent."
http://OntoCAPE/upper_level/system.owl#ScalarQuantity,ScalarQuantity,ScalarQuantity,Class,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,A ScalarQuantity is a scalar-valued PhysicalQuantity.
http://OntoCAPE/upper_level/system.owl#ScalarValue,ScalarValue,ScalarValue,Class,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,A ScalarValue is the value of a ScalarQuantity.
http://purl.obolibrary.org/obo/STATO_0000437,scale estimator,STATO_0000437,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000588,scaled identity covariance structure,STATO_0000588,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000529,scaled t distribution,STATO_0000529,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Scandium,Scandium,Scandium,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_fbfd4b93-12ee-5a15-8377-d4c54635b5de,ScandiumAtom,EMMO_fbfd4b93-12ee-5a15-8377-d4c54635b5de,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_3fb231cb-7818-5b59-b8da-b5bd2c09c0fc,ScandiumSymbol,EMMO_3fb231cb-7818-5b59-b8da-b5bd2c09c0fc,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ScanningElectronMicroscope,ScanningElectronMicroscope,ScanningElectronMicroscope,Class,Ontology : BWMD,ontologies/BWMD/,,,Scanning electron microscope
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ScanningElectronMicroscopy,ScanningElectronMicroscopy,ScanningElectronMicroscopy,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/IAO_0000184,scatter plot,IAO_0000184,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000387,scatterplot matrix,STATO_0000387,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000156,Scheffe test,STATO_0000156,Class,Ontology : stato,ontologies/stato/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#Scheme,Scheme,Scheme,Class,Ontology : BBO,ontologies/BBO/,,,/
https://w3id.org/pmd/co/Slide,Schlitten,Slide,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
http://emmo.info/emmo#EMMO_937757d3_ed79_4ae3_9513_3b135e58a6a1,ScientificTheory,EMMO_937757d3_ed79_4ae3_9513_3b135e58a6a1,Class,Ontology : GPO,ontologies/GPO/,,,
http://www.w3.org/2004/02/skos/core#scopeNote,scopeNote,scopeNote,AnnotationProperty,Ontology : m4i,ontologies/m4i/,,,
http://www.w3.org/2004/02/skos/core#scopeNote,scopeNote,scopeNote,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
http://www.w3.org/2004/02/skos/core#scopeNote,scopeNote,scopeNote,AnnotationProperty,Ontology : pko,ontologies/pko/,,,
http://purl.obolibrary.org/obo/STATO_0000569,score,STATO_0000569,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000629,Scott's pi,STATO_0000629,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000386,scree plot,STATO_0000386,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0100064,screening library,OBI_0100064,Class,Ontology : stato,ontologies/stato/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#script,script,script,DatatypeProperty,Ontology : BBO,ontologies/BBO/,,,"The modeler MAY include a script that can be run when the Task is performed. If a script is not included, then the Task will act as the equivalent of an Abstract Task."
https://www.irit.fr/recherches/MELODI/ontologies/BBO#scriptFormat,scriptFormat,scriptFormat,DatatypeProperty,Ontology : BBO,ontologies/BBO/,,,Defines the format of the script. This attribute value MUST be specified with a mime-type format. And it MUST be specified if a script is provided.
https://www.irit.fr/recherches/MELODI/ontologies/BBO#scriptLanguage,scriptLanguage,scriptLanguage,DatatypeProperty,Ontology : BBO,ontologies/BBO/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#ScriptTask,ScriptTask,ScriptTask,Class,Ontology : BBO,ontologies/BBO/,,,"A Script Task is executed by a business process engine. The modeler or implementer defines a script in a language that the engine can interpret. When the Task is ready to start, the engine will execute the script. When the script is completed, the Task will also be completed."
http://emmo.info/emmo/domain/periodic-table#EMMO_67eaac8f-7f83-5bca-b1d0-10451d3a88a1,SeaborgiumAtom,EMMO_67eaac8f-7f83-5bca-b1d0-10451d3a88a1,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_3fb44e47-7de9-5d86-9320-5949d8792951,SeaborgiumSymbol,EMMO_3fb44e47-7de9-5d86-9320-5949d8792951,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Second,Second,Second,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_314ba716_2d3d_4462_9a4f_d3419ae1df43,Second,EMMO_314ba716_2d3d_4462_9a4f_d3419ae1df43,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SecondaryDendriteArmSpacing,SecondaryDendriteArmSpacing,SecondaryDendriteArmSpacing,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://OntoCAPE/upper_level/system.owl#SecondLevelSubsystem,SecondLevelSubsystem,SecondLevelSubsystem,Class,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,A Subsystem at the second level of decomposition.
http://www.w3.org/2000/01/rdf-schema#seeAlso,seeAlso,seeAlso,Entity,Ontology : GPO,ontologies/GPO/,,,"EMMO applies the naming convension to its sub-properties of rdfs:seeAlso that their label must end with one of the following terms:
  - 'Match': resolvable URLs to corresponding entity in another ontology
  - 'Entry': resolvable URLs to a human readable resource describing the subject
  - 'Ref': non-resolvable reference to a human readable resource describing the subject"
http://www.w3.org/2000/01/rdf-schema#seeAlso,seeAlso,seeAlso,AnnotationProperty,Ontology : opmw,ontologies/opmw/,,,
http://www.w3.org/2000/01/rdf-schema#seeAlso,seeAlso,seeAlso,Entity,Pattern : GPO / requirement1 / GPO_STAR_none,patterns/GPO/requirement1/GPO_STAR_none/,,,
http://www.w3.org/2000/01/rdf-schema#seeAlso,seeAlso,seeAlso,Entity,Pattern : GPO / requirement2 / GPO_STAR_none,patterns/GPO/requirement2/GPO_STAR_none/,,,
http://www.w3.org/2000/01/rdf-schema#seeAlso,seeAlso,seeAlso,Entity,Pattern : m4i / requirement1 / m4i_STAR_none,patterns/m4i/requirement1/m4i_STAR_none/,,,
http://www.w3.org/2000/01/rdf-schema#seeAlso,seeAlso,seeAlso,Entity,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://www.w3.org/2000/01/rdf-schema#seeAlso,seeAlso,seeAlso,Entity,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
https://w3id.org/pmd/co/SecondaryData,Sekundärdaten,SecondaryData,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://w3id.org/pmd/co/SecondaryData,Sekundärdaten,SecondaryData,Class,Pattern : pmdcore / requirement2 / pmdcore_STAR_none,patterns/pmdcore/requirement2/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/OBI_0001755,selection criterion,OBI_0001755,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SelectiveHeatSintering,SelectiveHeatSintering,SelectiveHeatSintering,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SelectiveHeatTreatment,SelectiveHeatTreatment,SelectiveHeatTreatment,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SelectiveLaserMelting,SelectiveLaserMelting,SelectiveLaserMelting,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SelectiveLaserSintering,SelectiveLaserSintering,SelectiveLaserSintering,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/STATO_0000570,selectivity ratio,STATO_0000570,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Selenium,Selenium,Selenium,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_808f7cd9-27b4-527b-974f-4213f10e1772,SeleniumAtom,EMMO_808f7cd9-27b4-527b-974f-4213f10e1772,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_cfac37de-991d-5a7d-9adc-8946324ffef6,SeleniumSymbol,EMMO_cfac37de-991d-5a7d-9adc-8946324ffef6,Class,Ontology : GPO,ontologies/GPO/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001092,self funding,NFDI_0001092,Individual,Ontology : mwo,ontologies/mwo/,,,"Self-Funding is a funding specification that defines the use of personal, internal, or independently generated financial resources to support activities, projects, or organizations without relying on external funding sources."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SEMCathode,SEMCathode,SEMCathode,Class,Ontology : BWMD,ontologies/BWMD/,,,A cathode installed within the SEM
https://w3id.org/pmd/co/SemiCrystallineStructure,Semi Crystalline Structure,SemiCrystallineStructure,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SemicolonDelimiter,SemicolonDelimiter,SemicolonDelimiter,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010025,seminar,NFDI_0010025,Class,Ontology : mwo,ontologies/mwo/,,,"An event where a small group of participants discuss a specific topic in depth, often involving presentations and interactive discussions."
http://emmo.info/emmo#EMMO_008fd3b2_4013_451f_8827_52bceab11841,Semiosis,EMMO_008fd3b2_4013_451f_8827_52bceab11841,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_2337e25c_3c60_43fc_a8f9_b11a3f974291,semiotical,EMMO_2337e25c_3c60_43fc_a8f9_b11a3f974291,ObjectProperty,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_b803f122_4acb_4064_9d71_c1e5fd091fc9,SemioticEntity,EMMO_b803f122_4acb_4064_9d71_c1e5fd091fc9,Class,Ontology : GPO,ontologies/GPO/,,,"Semiotic subclasse are defined using Peirce's semiotic theory.

""Namely, a sign is something, A, which brings something, B, its interpretant sign determined or created by it, into the same sort of correspondence with something, C, its object, as that in which itself stands to C."" (Peirce 1902, NEM 4, 20–21).

The triadic elements:
- 'sign': the sign A (e.g. a name)
- 'interpretant': the sign B as the effects of the sign A on the interpreter (e.g. the mental concept of what a name means)
- 'object': the object C (e.g. the entity to which the sign A and B refer to)

This class includes also the 'interpeter' i.e. the entity that connects the 'sign' to the 'object'"
http://emmo.info/emmo#EMMO_6f5af708_f825_4feb_a0d1_a8d813d3022b,SemioticObject,EMMO_6f5af708_f825_4feb_a0d1_a8d813d3022b,Class,Ontology : GPO,ontologies/GPO/,Object,,"Here is assumed that the concept of 'object' is always relative to a 'semiotic' process. An 'object' does not exists per se, but it's always part of an interpretation.

The EMMO relies on strong reductionism, i.e. everything real is a formless collection of elementary particles: we give a meaning to real world entities only by giving them boundaries and defining them using 'sign'-s.

In this way the 'sign'-ed entity becomes an 'object', and the 'object' is the basic entity needed in order to apply a logical formalism to the real world entities (i.e. we can speak of it through its sign, and use logics on it through its sign)."
http://emmo.info/emmo#EMMO_8bb6b688_812a_4cb9_b76c_d5a058928719,Semiotics,EMMO_8bb6b688_812a_4cb9_b76c_d5a058928719,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#SendTask,SendTask,SendTask,Class,Ontology : BBO,ontologies/BBO/,,,"A Send Task is a simple Task that is designed to send a Message to an external Participant (relative to the Process). Once the Message has been sent, the Task is completed."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Separating,Separating,Separating,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SeparatingCastPartFromMold,SeparatingCastPartFromMold,SeparatingCastPartFromMold,Class,Ontology : BWMD,ontologies/BWMD/,,,The act of separating the cast part from the mold.
http://OntoCAPE/chemical_process_system/CPS_function/process.owl#Separation,Separation,Separation,Class,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,Separation in terms of unit operation means to achieve single components of a mixture by means of physical of chemical phenomenon.
http://purl.obolibrary.org/obo/OBI_0000681,separation into different composition objective,OBI_0000681,Class,Ontology : stato,ontologies/stato/,,,
